id,host_since,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,reviews_per_month,price
10380943,12/1/15,1,N/A,N/A,N/A,f,8,t,f,Copacabana,-22.96848,-43.1829,Entire home/apt,6,2 baths,3,4,,2000
21679649,8/24/16,1,within an hour,99%,67%,f,593,t,t,Copacabana,-22.97936,-43.19106,Entire home/apt,14,2 baths,2,7,0.02,915
51348726,12/13/11,1,a few days or more,10%,0%,f,112,t,t,Copacabana,-22.98346,-43.19028,Entire home/apt,4,1 bath,1,2,,140
10819387,1/25/16,0,N/A,N/A,0%,f,2,t,f,Lagoa,-22.9683,-43.20435,Entire home/apt,6,2 baths,3,3,,956
7.91515E+17,12/27/22,0,within an hour,80%,55%,f,1,f,t,Copacabana,-22.96472215,-43.17980223,Entire home/apt,4,1 bath,1,1,2,161
7.02978E+17,3/14/18,1,within an hour,100%,100%,t,3,t,t,Copacabana,-22.97098,-43.18892,Entire home/apt,2,1 bath,1,1,3.93,139
41619006,7/28/16,0,within an hour,100%,100%,t,1,t,f,Copacabana,-22.97089,-43.18764,Entire home/apt,4,1 bath,1,2,2.09,180
8.19354E+17,8/16/16,0,within an hour,100%,86%,,19,t,t,Barra da Tijuca,-23.00985,-43.36698,Private room,2,1 private bath,,1,0.71,300
7.50624E+17,11/6/21,0,within an hour,100%,100%,t,1,f,t,Copacabana,-22.9691091,-43.1821471,Entire home/apt,4,1 bath,1,2,2.79,190
20606524,8/21/17,1,within a few hours,100%,87%,t,14,t,t,Copacabana,-22.97806,-43.19253,Private room,5,1 private bath,,4,0.82,244
14168488,7/20/16,0,within a day,100%,77%,,6,t,f,Itanhang,-23.00048,-43.30856,Private room,2,1.5 baths,,1,0.24,150
50621208,11/24/16,0,N/A,N/A,N/A,t,1,t,t,Barra da Tijuca,-23.0087,-43.3554,Entire home/apt,5,2 baths,2,4,2.8,437
6.83276E+17,7/1/22,0,N/A,N/A,100%,f,1,t,t,Barra da Tijuca,-22.9775469,-43.407159,Entire home/apt,4,1 bath,2,1,0.3,1200
6.94961E+17,8/5/22,0,within a few hours,92%,73%,f,45,t,t,Recreio dos Bandeirantes,-22.99953,-43.42959,Entire home/apt,8,4 baths,4,4,0.42,959
8.83274E+17,5/3/23,0,within an hour,75%,100%,f,1,t,t,Barra da Tijuca,-23.0098207,-43.3579383,Entire home/apt,4,1 bath,1,2,1,200
7.03949E+17,8/29/22,0,N/A,N/A,100%,f,1,t,t,Recreio dos Bandeirantes,-23.00658,-43.44322,Entire home/apt,6,2 baths,2,2,0.1,1000
46466261,3/21/12,1,within a few hours,97%,87%,f,384,t,t,Barra da Tijuca,-23.0097898,-43.3561663,Entire home/apt,4,1 bath,1,2,1.05,180
13564500,6/16/16,0,N/A,N/A,N/A,f,1,t,f,Barra da Tijuca,-23.00893,-43.3335,Entire home/apt,4,1 bath,1,2,0.02,1195
7.79685E+17,12/11/22,0,N/A,N/A,N/A,f,1,t,t,Recreio dos Bandeirantes,-23.0329308,-43.4854679,Entire home/apt,6,2.5 baths,2,3,,532
7.97872E+17,4/16/15,0,within an hour,100%,93%,f,16,t,t,Barra da Tijuca,-23.00377476,-43.30715033,Private room,2,1 private bath,,1,,250
8.82706E+17,5/2/23,1,within an hour,100%,100%,f,2,t,t,Centro,-22.91054294,-43.18788121,Entire home/apt,2,1 bath,1,1,,143
14468607,11/23/14,0,N/A,N/A,N/A,f,1,t,f,Barra da Tijuca,-23.0052,-43.32988,Entire home/apt,7,3 baths,3,3,,2389
5.70286E+17,2/25/22,0,N/A,N/A,N/A,f,1,t,t,Rio Comprido,-22.93,-43.19769,Entire home/apt,10,2 baths,1,10,,1757
9.08534E+17,11/17/19,0,within an hour,100%,N/A,f,1,t,f,Recreio dos Bandeirantes,-23.00523,-43.43834,Private room,2,1 bath,1,1,,238
7.90137E+17,12/25/22,0,within an hour,100%,100%,f,1,t,t,Barra da Tijuca,-23.0059938,-43.3387673,Entire home/apt,6,3.5 baths,3,5,0.74,700
12522081,5/31/15,0,N/A,N/A,N/A,f,1,t,t,Barra da Tijuca,-23.00785,-43.33043,Entire home/apt,2,1.5 baths,1,1,,1850
6.15944E+17,6/6/16,0,within an hour,100%,95%,,15,t,t,Ipanema,-22.98569,-43.20834,Entire home/apt,2,1 bath,1,1,1.19,437
23639157,9/3/16,0,within a day,50%,86%,f,5,t,t,Barra da Tijuca,-23.00726,-43.36737,Entire home/apt,4,1 bath,1,1,,710
42191454,2/5/20,0,a few days or more,0%,0%,,4,t,f,Gloria,-22.92082,-43.17952,Private room,1,1.5 shared baths,,1,0.07,90
7.59501E+17,11/20/15,1,within an hour,100%,100%,,3,t,f,Barra da Tijuca,-23.00748,-43.30741,Entire home/apt,4,2 baths,2,2,0.34,636
8.03477E+17,1/9/20,1,within an hour,100%,96%,f,553,t,t,Centro,-22.90850761,-43.17825202,Entire home/apt,2,1 bath,1,1,1.92,184
7.70496E+17,11/28/21,0,N/A,N/A,100%,f,3,t,t,Recreio dos Bandeirantes,-23.03114851,-43.47108588,Entire home/apt,6,3 baths,2,2,0.47,1057
6215080,7/16/13,1,within an hour,100%,96%,f,1,t,t,Centro,-22.91403,-43.17976,Entire home/apt,2,1 bath,1,2,0.82,104
4587146,11/12/14,1,within an hour,100%,100%,,3,t,f,Botafogo,-22.95743,-43.17883,Private room,2,2 shared baths,,1,0.44,107
46486243,11/30/17,0,within an hour,100%,80%,f,3,t,t,Barra da Tijuca,-23.00694,-43.33059,Entire home/apt,6,2 baths,2,3,0.12,1250
7.8056E+17,12/12/22,1,within a day,91%,92%,,3,t,t,Botafogo,-22.95636,-43.19386,Private room,2,1 shared bath,,1,1.21,100
8.52768E+17,3/22/23,0,within a few hours,100%,75%,f,2,t,t,Ipanema,-22.985255,-43.203902,Entire home/apt,6,2 baths,3,6,,986
5.4996E+17,8/19/20,0,within an hour,67%,96%,f,1,t,t,Centro,-22.908,-43.18091,Private room,2,1 private bath,1,1,0.96,266
7.1213E+17,9/7/22,1,a few days or more,33%,62%,f,3,t,t,Barra da Tijuca,-23.00406,-43.30873,Entire home/apt,4,1 bath,1,1,,460
9008989,10/20/15,0,N/A,N/A,67%,,1,t,f,Centro,-22.90999,-43.18489,Private room,3,1.5 baths,,2,0.05,500
5.81248E+17,3/6/22,1,a few days or more,0%,75%,f,1,t,t,Laranjeiras,-22.93485,-43.18847,Entire home/apt,2,1 bath,1,1,0.11,111
9074422,11/16/14,1,within a few hours,100%,99%,f,1,t,t,Copacabana,-22.969431,-43.18359,Entire home/apt,4,1 bath,2,3,2.15,156
24206899,6/6/16,0,within an hour,100%,95%,,15,t,t,Ipanema,-22.98403,-43.20813,Entire home/apt,2,1 bath,1,1,0.06,564
8.17414E+17,10/17/16,0,within an hour,100%,100%,f,1,t,f,Humait,-22.95449196,-43.19709867,Entire home/apt,4,2 baths,2,3,1.06,204
20742908,8/9/17,0,within a few hours,100%,91%,t,6,t,t,Lagoa,-22.96281,-43.20784,Entire home/apt,5,2 baths,3,3,0.27,400
8.15293E+17,1/29/23,0,N/A,N/A,80%,,2,t,t,Centro,-22.91236729,-43.17800534,Private room,3,1 private bath,,2,0.47,320
3183776,5/29/14,1,within an hour,98%,86%,f,3,t,f,Ipanema,-22.98606,-43.19719,Entire home/apt,4,1 bath,,3,0.55,168
7.26226E+17,4/12/12,1,within an hour,100%,84%,f,3,t,t,Centro,-22.91142,-43.17596,Entire home/apt,4,1 bath,,2,1.22,166
7.06325E+17,8/30/22,0,within an hour,100%,67%,f,7,t,t,Laranjeiras,-22.93452,-43.18777,Shared room,12,3 shared baths,,12,,87
8.0888E+17,1/20/23,0,within an hour,100%,100%,f,2,t,f,Camorim,-22.9844562,-43.41453647,Private room,2,1 private bath,1,1,1.76,190
3142672,5/25/14,1,N/A,N/A,75%,f,2,t,f,Botafogo,-22.95392,-43.18723,Private room,2,1 private bath,,1,0.43,250
4667880,8/13/11,0,within a few hours,100%,50%,f,1,t,f,Botafogo,-22.95731,-43.19042,Entire home/apt,4,1 bath,1,2,0.15,214
1452101,5/18/12,1,within a day,89%,86%,f,13,t,t,Leblon,-22.98642,-43.23017,Entire home/apt,8,2.5 baths,4,6,0.01,1950
1560444,8/21/13,1,within an hour,97%,61%,f,41,t,t,Copacabana,-22.97545,-43.19021,Entire home/apt,10,2 baths,3,5,0.33,496
2277412,1/25/14,1,within a few hours,100%,67%,f,1,t,t,Barra da Tijuca,-23.00082,-43.36006,Entire home/apt,8,3.5 baths,3,8,0.19,700
54001525,6/10/20,1,within an hour,100%,100%,f,2,t,t,Botafogo,-22.95614,-43.17944,Entire home/apt,3,1 bath,1,2,1.19,150
7.05643E+17,8/30/22,0,within an hour,100%,67%,f,7,t,t,Laranjeiras,-22.93456,-43.18609,Shared room,16,7 shared baths,,30,0.24,87
8.47802E+17,3/8/23,0,within an hour,80%,100%,f,1,f,t,Ipanema,-22.98095226,-43.20264705,Entire home/apt,6,1 bath,2,3,0.32,750
8.26655E+17,2/14/23,0,within an hour,100%,50%,f,1,t,t,Ipanema,-22.9845511,-43.1953342,Entire home/apt,4,1 bath,1,2,,138
33722248,4/8/19,0,within an hour,100%,89%,t,1,t,f,Botafogo,-22.95255,-43.18981,Entire home/apt,2,1 bath,1,1,1.77,161
3254352,6/6/14,0,within a day,100%,67%,f,1,t,f,Botafogo,-22.9590348,-43.196242,Entire home/apt,3,2 baths,2,2,,240
7.12467E+17,8/29/22,1,N/A,N/A,100%,,2,t,f,Recreio dos Bandeirantes,-23.02799631,-43.47157471,Private room,1,1 private bath,,1,,300
13563249,6/8/16,0,N/A,N/A,0%,f,2,t,t,Lagoa,-22.96201,-43.2049,Entire home/apt,4,1 bath,1,2,,956
6.65345E+17,5/14/17,0,within an hour,100%,100%,t,5,t,t,Recreio dos Bandeirantes,-23.02973071,-43.47409967,Entire home/apt,3,1 bath,1,1,1.71,97
6.57824E+17,5/14/17,0,within an hour,100%,100%,t,5,t,t,Recreio dos Bandeirantes,-23.0275,-43.47013,Entire home/apt,2,1 bath,1,1,1.22,106
14839199,3/30/15,1,N/A,N/A,100%,f,2,t,t,Copacabana,-22.98551,-43.19242,Entire home/apt,2,1 bath,1,3,0.16,633
6.98865E+17,12/8/19,1,within an hour,100%,96%,,3,t,t,Copacabana,-22.9659,-43.17933,Private room,3,1 shared bath,,1,0.1,100
7.84153E+17,8/5/22,0,within a few hours,92%,73%,f,45,t,t,Barra da Tijuca,-23.01425,-43.31034,Entire home/apt,5,1 bath,2,2,1.36,959
6.50813E+17,4/6/14,1,within a few hours,98%,98%,f,50,t,t,Copacabana,-22.9855665,-43.1910429,Entire home/apt,6,2.5 baths,3,4,2.57,493
8.46206E+17,7/4/19,1,within an hour,100%,100%,,2,t,t,Copacabana,-22.96693974,-43.17849542,Private room,2,1 shared bath,,2,3.75,93
30402358,7/22/17,1,within a day,100%,93%,t,7,t,t,Botafogo,-22.95343,-43.18372,Entire home/apt,3,3 baths,2,2,0.15,580
7.0961E+17,7/12/12,1,within a few hours,85%,61%,,115,t,t,Copacabana,-22.96746,-43.17588,Entire home/apt,6,1 bath,2,3,,309
8.92689E+17,6/29/15,1,within an hour,100%,95%,,6,t,t,Copacabana,-22.97824,-43.19291,Private room,2,1 private bath,1,1,,87
54213016,3/17/21,0,within an hour,100%,98%,,2,t,t,Copacabana,-22.98275,-43.18973,Private room,1,1 private bath,,1,2.54,290
8.50578E+17,6/27/17,1,within an hour,100%,94%,t,3,t,t,Copacabana,-22.97723363,-43.1912619,Entire home/apt,3,1 bath,1,2,0.69,157
22162608,11/30/17,1,within an hour,100%,33%,,2,t,f,Copacabana,-22.97571,-43.19014,Private room,2,1 shared bath,,1,0.04,350
8.65337E+17,3/27/23,0,a few days or more,20%,33%,f,1,f,t,Copacabana,-22.9686451,-43.1858006,Entire home/apt,2,1 bath,1,1,,361
23414507,1/9/15,0,N/A,N/A,17%,f,1,t,t,Copacabana,-22.96562,-43.18063,Entire home/apt,2,1 bath,1,1,0.11,500
5.71042E+17,8/31/21,1,within an hour,100%,100%,t,3,t,t,Recreio dos Bandeirantes,-23.030802,-43.476135,Entire home/apt,4,1 bath,1,2,3.82,317
9.06485E+17,7/21/15,0,N/A,N/A,N/A,f,1,t,t,Barra da Tijuca,-23.005785,-43.3199779,Entire home/apt,4,1 bath,1,2,4,238
31028521,8/11/16,0,within an hour,100%,100%,f,1,t,t,Catete,-22.92669,-43.178,Entire home/apt,3,1 bath,1,3,0.92,250
6.86765E+17,6/1/14,0,within a few hours,75%,79%,f,1,t,t,Barra da Tijuca,-22.97396,-43.38208,Entire home/apt,4,2 baths,2,2,0.5,850
6.7438E+17,3/18/22,0,within an hour,100%,100%,t,1,t,f,Laranjeiras,-22.9346556,-43.1803435,Entire home/apt,4,1 bath,2,2,2.8,222
9.01536E+17,5/28/23,0,within an hour,67%,100%,f,2,f,t,Copacabana,-22.96397,-43.17533,Entire home/apt,2,1 bath,1,1,,108
28906791,7/22/18,1,within an hour,100%,99%,t,2,t,t,Ipanema,-22.9846,-43.19492,Entire home/apt,6,2 baths,2,4,2.41,503
14089971,2/15/16,0,N/A,N/A,N/A,f,2,t,t,Camorim,-22.98032,-43.41517,Entire home/apt,5,2 baths,2,2,0.01,700
8.72401E+17,6/21/16,0,within an hour,100%,100%,t,9,t,t,Copacabana,-22.97691487,-43.19173028,Entire home/apt,12,2 baths,4,7,7.16,341
31468550,9/11/16,0,N/A,N/A,0%,f,1,t,t,Copacabana,-22.98697,-43.19116,Entire home/apt,2,1 bath,1,1,0.02,1000
5.77518E+17,5/14/17,0,within an hour,100%,71%,f,1,t,t,Barra da Tijuca,-23.009733,-43.354778,Entire home/apt,4,1 bath,1,1,0.85,261
53991130,7/3/19,1,within an hour,100%,88%,f,1,t,f,Flamengo,-22.92797,-43.17448,Shared room,2,2.5 shared baths,,1,0.61,100
895959,1/20/13,1,N/A,N/A,75%,f,2,t,t,Santa Teresa,-22.92237,-43.18186,Entire home/apt,2,1 bath,1,1,0.08,149
8.35584E+17,9/26/16,0,within an hour,100%,100%,f,1,t,t,Vargem Grande,-23.02049662,-43.49459888,Entire home/apt,4,1 bath,1,2,0.33,180
53507750,11/17/21,0,within a few hours,100%,75%,f,1,t,t,Copacabana,-22.98588,-43.18878,Entire home/apt,4,1 bath,1,,0.24,220
8.51995E+17,11/5/22,0,N/A,N/A,N/A,f,2,t,f,Copacabana,-22.98658234,-43.18986079,Entire home/apt,4,3 baths,2,2,,1000
4188429,3/1/14,0,within a few hours,100%,63%,f,2,t,t,Copacabana,-22.98235,-43.19384,Entire home/apt,5,2 baths,2,2,0.01,450
2374048,6/22/11,1,N/A,N/A,N/A,f,2,t,f,Maracan,-22.91423,-43.22787,Entire home/apt,5,2 baths,2,4,0.04,1000
7.39951E+17,5/30/22,0,within a day,57%,46%,f,1,t,t,Copacabana,-22.98187,-43.19581,Entire home/apt,5,2.5 baths,2,4,0.67,786
30500501,12/3/18,1,within an hour,100%,94%,t,1,t,f,Jo,-23.01023,-43.29526,Entire home/apt,4,2 baths,2,2,0.48,450
6.58541E+17,6/27/22,0,within a day,50%,75%,f,4,t,t,Jacarepagu,-22.97465,-43.41381,Entire home/apt,2,1 bath,1,1,,398
8.88445E+17,9/1/21,0,N/A,N/A,100%,f,2,t,t,Jacarepagu,-22.96342533,-43.39052774,Entire home/apt,4,2 baths,2,3,,357
31836506,1/16/14,0,N/A,N/A,0%,f,1,t,t,Urca,-22.94492,-43.15964,Entire home/apt,4,3 baths,2,3,,500
14575325,8/16/16,1,N/A,N/A,100%,,1,t,t,Rio Comprido,-22.9191,-43.2089,Private room,2,1 shared bath,,1,0.17,200
12188140,4/2/16,0,N/A,N/A,N/A,f,1,t,f,Recreio dos Bandeirantes,-23.01065,-43.45636,Entire home/apt,5,2 baths,2,2,,1500
32395230,12/29/13,1,within a few hours,100%,92%,t,2,t,f,Copacabana,-22.9726,-43.18501,Entire home/apt,4,2 baths,2,2,0.12,950
33292410,3/15/19,1,within an hour,98%,81%,,31,t,t,Copacabana,-22.9869,-43.19084,Entire home/apt,6,2 baths,3,4,0.33,513
7.03499E+17,9/15/19,1,within an hour,100%,100%,t,2,t,f,Barra da Tijuca,-23.00845,-43.30038,Entire home/apt,5,2 baths,2,3,1.31,401
5.7038E+17,3/14/18,1,within an hour,100%,100%,t,3,t,t,Copacabana,-22.97126,-43.18698,Entire home/apt,2,1 bath,1,1,4.75,132
38643641,9/15/19,1,within an hour,100%,100%,t,2,t,f,Barra da Tijuca,-23.00829,-43.29979,Entire home/apt,6,3 baths,2,4,1.42,397
51788800,5/24/19,0,within an hour,90%,100%,t,3,t,f,Barra da Tijuca,-22.99885,-43.42165,Entire home/apt,5,2 baths,2,4,1.42,432
5825749,3/29/15,0,N/A,N/A,N/A,f,1,t,t,Recreio dos Bandeirantes,-23.01522,-43.44917,Entire home/apt,4,2 baths,2,4,0.04,1500
13326234,4/2/14,0,N/A,N/A,N/A,f,1,t,f,Copacabana,-22.97362,-43.18717,Entire home/apt,10,3 baths,3,4,,5000
14053568,7/17/16,0,N/A,N/A,N/A,f,1,t,t,Barra da Tijuca,-23.00242,-43.38348,Entire home/apt,4,2.5 baths,3,2,0.06,1850
7.02912E+17,1/12/20,0,N/A,N/A,100%,,2,t,t,Itanhang,-22.99713,-43.31615,Private room,4,1 shared bath,,1,0.2,140
12851456,2/5/14,0,within a few hours,100%,100%,,3,t,t,Jardim Bot¢nico,-22.96601,-43.22719,Private room,2,1 private bath,,2,0.32,84
8.81152E+17,2/8/13,1,within a few hours,100%,100%,f,1,t,t,Humait,-22.95710077,-43.20168141,Entire home/apt,3,1 bath,2,2,2,166
46749475,8/21/13,1,within an hour,97%,61%,f,41,t,t,Ipanema,-22.98461,-43.20244,Entire home/apt,7,3 baths,3,5,0.7,671
2762766,4/9/14,0,within a few hours,100%,60%,t,1,t,t,Jardim Bot¢nico,-22.95811,-43.2065,Entire home/apt,1,1 bath,1,1,0.17,260
6.80404E+17,7/27/22,0,within an hour,100%,94%,,2,t,t,Vaz Lobo,-22.86066,-43.32954,Entire home/apt,5,1.5 baths,1,1,1.12,260
23500273,5/17/14,0,N/A,N/A,N/A,,2,t,f,Copacabana,-22.96734,-43.18727,Private room,1,2 shared baths,,1,0.02,250
20991341,4/4/16,1,within a day,100%,87%,f,4,t,f,Barra da Tijuca,-23.00971,-43.37001,Entire home/apt,6,1 bath,2,4,0.08,390
8.25523E+17,7/28/15,0,N/A,N/A,100%,,2,t,f,Santa Teresa,-22.9208617,-43.191495,Private room,3,1 private bath,,4,0.24,270
8114142,8/29/15,0,within a day,80%,67%,,3,t,t,Botafogo,-22.95557,-43.17971,Private room,2,1.5 baths,,1,0.7,110
6.43253E+17,6/6/22,0,within an hour,81%,100%,f,1,t,t,Centro,-22.91091759,-43.17635939,Entire home/apt,2,1 bath,1,2,3.02,100
8.35657E+17,9/20/21,0,within an hour,98%,99%,f,4,t,t,Centro,-22.9106228,-43.1765595,Entire home/apt,2,1 bath,1,1,7.5,129
8.49253E+17,3/16/23,1,a few days or more,0%,N/A,,1,f,f,Copacabana,-22.96347279,-43.17965057,Private room,2,1 shared bath,,2,,250
11754019,2/18/16,1,within an hour,100%,100%,,4,t,t,Copacabana,-22.9637,-43.17407,Entire home/apt,4,1 bath,1,2,1.7,178
6.97042E+17,8/19/22,0,a few days or more,33%,75%,f,1,f,t,Barra da Tijuca,-22.98329,-43.3829,Entire home/apt,6,4.5 baths,3,5,0.21,1000
3765072,7/26/14,0,N/A,N/A,80%,,6,t,t,Copacabana,-22.96553,-43.17899,Private room,1,1.5 shared baths,,1,0.04,300
8.96236E+17,6/10/13,1,within an hour,90%,86%,,4,t,t,Estcio,-22.91788401,-43.20529829,Private room,1,1 shared bath,,1,,89
10771901,7/20/14,1,within an hour,100%,100%,f,2,t,t,Jacarepagu,-22.97334,-43.40962,Entire home/apt,3,1 bath,1,2,0.77,173
18095211,8/24/16,1,within an hour,99%,67%,f,593,t,t,Copacabana,-22.96799,-43.1852,Entire home/apt,4,1 bath,,1,,187596
13345752,6/3/16,1,a few days or more,0%,33%,f,2,t,f,Tijuca,-22.93168,-43.24447,Entire home/apt,6,2 baths,3,4,0.08,250
13634620,5/26/14,0,N/A,N/A,N/A,f,11,t,t,Copacabana,-22.9673,-43.18228,Entire home/apt,2,1 bath,1,1,0.37,257
6.99323E+17,7/25/22,0,within an hour,100%,90%,f,2,t,f,Barra da Tijuca,-23.0146843,-43.3059292,Entire home/apt,2,1 bath,1,1,1.61,244
32474895,7/20/16,1,N/A,N/A,0%,,4,t,t,Copacabana,-22.97014,-43.1878,Private room,2,1.5 shared baths,,2,0.02,258
7.45838E+17,11/30/14,0,within an hour,100%,95%,t,1,t,t,Copacabana,-22.96853579,-43.1859381,Entire home/apt,5,2 baths,2,3,2.83,427
7.88432E+17,6/7/13,1,within a few hours,100%,89%,t,52,t,t,Copacabana,-22.98376511,-43.19354298,Entire home/apt,6,2 baths,3,3,0.66,463
48012322,7/3/16,0,within an hour,100%,96%,t,1,t,f,Copacabana,-22.970934,-43.187611,Entire home/apt,4,1.5 baths,1,2,1.12,286
8.07203E+17,1/18/23,0,N/A,N/A,20%,f,1,f,t,Copacabana,-22.9855911,-43.190286,Entire home/apt,6,2.5 baths,3,4,,888
7.97931E+17,1/4/23,0,within an hour,100%,100%,f,1,f,t,Recreio dos Bandeirantes,-23.00370156,-43.44460241,Entire home/apt,4,1 bath,2,3,,449
53809931,10/7/14,0,a few days or more,0%,57%,,1,t,t,Barra da Tijuca,-23.00476,-43.32235,Private room,4,3 shared baths,,2,0.44,116
1535581,8/15/13,0,within a few hours,100%,100%,f,2,t,t,Copacabana,-22.96411,-43.17861,Entire home/apt,4,1 bath,1,1,0.13,232
8.42188E+17,6/21/20,0,within an hour,100%,79%,t,22,t,t,Copacabana,-22.96446617,-43.17856593,Entire home/apt,4,1.5 baths,2,2,1.6,199
8284316,5/21/14,0,within an hour,100%,98%,t,4,t,t,Recreio dos Bandeirantes,-23.03045,-43.47582,Entire home/apt,4,1 bath,1,1,2.18,351
7.06735E+17,1/14/23,0,N/A,N/A,N/A,f,1,t,t,Copacabana,-22.9707463,-43.1864773,Entire home/apt,5,1 bath,1,3,1.02,220
38279462,1/22/13,1,within a few hours,100%,79%,t,2,t,t,Copacabana,-22.98248,-43.19352,Entire home/apt,4,1 bath,,2,0.94,207
27353618,10/16/12,1,within an hour,100%,96%,t,20,t,t,Copacabana,-22.97533,-43.1889,Entire home/apt,4,2 baths,2,2,0.95,450
50262437,6/7/21,1,within an hour,100%,100%,t,1,t,t,Copacabana,-22.96351,-43.17428,Entire home/apt,4,1.5 baths,1,2,2.64,274
5.50532E+17,4/25/11,0,within an hour,100%,99%,f,10,t,t,Recreio dos Bandeirantes,-23.02873,-43.47383,Entire home/apt,3,1 bath,1,2,2.73,190
6.55015E+17,10/7/20,1,N/A,N/A,N/A,f,521,t,t,Ipanema,-22.9865,-43.19579,Entire home/apt,4,2 baths,2,3,2.06,580
8.20453E+17,3/9/22,1,within an hour,100%,98%,,5,t,t,Copacabana,-22.96873369,-43.18559445,Private room,1,1 private bath,,1,0.38,99
52821938,11/19/11,1,within an hour,100%,94%,t,74,t,t,Ipanema,-22.98483,-43.19865,Entire home/apt,2,2.5 baths,1,1,,2500
54030080,2/10/20,1,within a few hours,100%,57%,t,9,t,f,Copacabana,-22.973436,-43.192692,Entire home/apt,3,1 bath,1,2,0.33,239
48133850,5/17/15,1,within an hour,100%,99%,t,5,t,t,Copacabana,-22.98246,-43.19054,Entire home/apt,8,4 baths,4,4,1.62,619
7.80501E+17,10/16/21,0,within a few hours,100%,71%,f,1,t,f,Recreio dos Bandeirantes,-23.0280618,-43.4727773,Entire home/apt,4,1 bath,1,2,0.51,159
29987158,10/10/13,1,within an hour,100%,70%,f,2,t,t,Copacabana,-22.96578,-43.17837,Entire home/apt,5,1 bath,1,2,0.13,191
2802872,3/23/14,0,within an hour,100%,100%,t,2,t,t,Copacabana,-22.97674,-43.18992,Entire home/apt,4,1 bath,1,3,2.58,219
7.28214E+17,7/27/21,0,within an hour,99%,100%,f,14,t,t,Copacabana,-22.9824576,-43.1902656,Entire home/apt,3,1 bath,,2,2.55,167
28836256,9/26/18,0,within an hour,100%,100%,f,1,t,t,Barra da Tijuca,-23.00949,-43.32586,Entire home/apt,4,1 bath,1,1,0.07,217
33399593,8/24/16,1,within an hour,99%,67%,f,593,t,t,Copacabana,-22.96481,-43.17446,Entire home/apt,12,2 baths,3,4,0.12,749
49144508,1/26/16,1,within an hour,100%,100%,,2,t,t,Botafogo,-22.95046616,-43.19285583,Private room,2,1 shared bath,,1,3.84,84
4899923,12/26/14,0,within a few hours,90%,88%,t,1,t,t,Copacabana,-22.96503,-43.17545,Entire home/apt,4,1 bath,2,1,1.84,176
8.14339E+17,1/29/14,0,within an hour,100%,100%,t,7,t,t,Copacabana,-22.9735513,-43.1893696,Entire home/apt,3,1 bath,1,2,1.71,211
8.44009E+17,9/28/16,1,within an hour,100%,82%,f,6,t,t,Copacabana,-22.96868575,-43.18386705,Entire home/apt,4,1 bath,1,1,,3000
38286638,6/25/12,1,within a day,100%,33%,f,5,t,t,Copacabana,-22.97571,-43.19038,Entire home/apt,6,2 baths,2,2,0.02,310
42000822,7/29/16,0,N/A,N/A,86%,f,5,t,f,Santa Teresa,-22.9208,-43.19258,Entire home/apt,2,1 bath,,2,0.02,99
21750882,8/24/16,1,within an hour,99%,67%,f,593,t,t,Copacabana,-22.96445,-43.1771,Entire home/apt,10,3 baths,3,7,0.02,645
8.32789E+17,2/22/23,0,within an hour,100%,50%,f,2,t,t,Copacabana,-22.9666738,-43.1816584,Entire home/apt,8,3.5 baths,4,4,1.6,1100
6434655,5/17/15,1,within an hour,100%,97%,t,2,t,t,Copacabana,-22.98061,-43.19139,Entire home/apt,2,1 bath,1,1,2.57,169
42143134,2/7/20,1,N/A,N/A,100%,,2,t,t,Recreio dos Bandeirantes,-23.00529,-43.48713,Private room,2,3 baths,,2,,750
41164786,12/29/19,0,within an hour,100%,63%,t,1,t,f,Copacabana,-22.98253,-43.19121,Entire home/apt,6,2 baths,3,5,0.57,300
16985199,1/12/17,1,N/A,N/A,0%,f,1,t,f,Copacabana,-22.97613,-43.19115,Entire home/apt,1,2 baths,3,1,,650
19109780,7/3/16,0,N/A,N/A,100%,f,2,t,f,Copacabana,-22.96334,-43.17558,Entire home/apt,4,1 bath,1,1,0.31,160
33274816,1/21/19,1,within an hour,100%,100%,,2,t,t,Copacabana,-22.96124,-43.17504,Private room,4,2.5 shared baths,,3,2.11,105
51451571,9/28/16,1,within an hour,100%,82%,f,6,t,t,Copacabana,-22.96921,-43.18257,Entire home/apt,15,2 baths,2,3,,9500
39106022,10/19/14,1,within an hour,100%,100%,t,54,t,t,Ipanema,-22.98559,-43.19405,Entire home/apt,4,2.5 baths,2,3,,1000
49777093,6/7/13,1,within a few hours,100%,89%,t,52,t,t,Copacabana,-22.977964,-43.189754,Entire home/apt,2,1 bath,1,1,0.25,280
39790105,5/14/19,0,N/A,N/A,0%,,3,t,f,Laranjeiras,-22.93938,-43.19143,Private room,1,1 shared bath,,2,,250
7.15373E+17,6/9/16,1,within a few hours,100%,0%,f,2,t,t,Barra da Tijuca,-23.00953,-43.36858,Entire home/apt,8,3.5 baths,4,5,,2500
40800960,6/10/13,0,N/A,N/A,N/A,f,1,t,t,Urca,-22.94344,-43.16123,Entire home/apt,2,1.5 baths,,1,0.05,900
